ID,pais,edad,año_nacimiento,sexo,años_educacion,estado_marital,decil_ingresos,satisfaccion_vida,felicidad,reuniones_sociales,deporte,horas_trabajo,problemas_sueño,interes_politica,confianza_politicos,importancia_tradiciones,uso_internet,sinceridad,nivel_entendimiento,generacion,region,grupo
87162,BE,45.0,1978.0,mujer,20.0,desconocido,9.0,4.0,7.0,5.0,1.0,40.0,2.0,3.0,5.0,2.0,5.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
87184,BE,67.0,1956.0,hombre,2.0,casado legalmente,1.0,7.0,10.0,4.0,1.0,40.0,4.0,1.0,10.0,2.0,5.0,casi nada,a menudo,baby boomers,Resto Europa,Resto_mundo
87187,BE,62.0,1961.0,hombre,17.0,desconocido,6.0,8.0,8.0,6.0,0.0,38.0,2.0,3.0,6.0,2.0,5.0,bastante,casi siempre,baby boomers,Resto Europa,Resto_mundo
87216,BE,58.0,1965.0,hombre,16.0,soltero,8.0,8.0,8.0,6.0,7.0,38.0,2.0,2.0,4.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
87238,BE,50.0,1973.0,mujer,20.0,desconocido,7.0,9.0,9.0,7.0,3.0,40.0,3.0,2.0,6.0,2.0,5.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
87290,BE,33.0,1990.0,mujer,18.0,soltero,1.0,8.0,7.0,7.0,1.0,30.0,1.0,1.0,2.0,5.0,5.0,bastante,a menudo,millennials,Resto Europa,Resto_mundo
87305,BE,54.0,1969.0,mujer,12.0,soltero,2.0,0.0,2.0,7.0,5.0,38.0,4.0,4.0,0.0,1.0,5.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
87326,BE,17.0,2006.0,mujer,11.0,soltero,6.0,9.0,8.0,6.0,6.0,10.0,2.0,3.0,6.0,3.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
87330,BE,38.0,1985.0,hombre,12.0,casado legalmente,6.0,5.0,5.0,3.0,7.0,40.0,1.0,3.0,0.0,3.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
87357,BE,30.0,1994.0,hombre,14.0,soltero,6.0,7.0,7.0,7.0,1.0,41.0,1.0,3.0,6.0,5.0,4.0,bastante,casi siempre,millennials,Resto Europa,Resto_mundo
87379,BE,35.0,1988.0,mujer,17.0,soltero,7.0,8.0,8.0,4.0,2.0,44.0,3.0,3.0,2.0,3.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
87382,BE,42.0,1981.0,hombre,14.0,soltero,8.0,7.0,8.0,3.0,7.0,40.0,3.0,2.0,6.0,2.0,5.0,mucho,a menudo,millennials,Resto Europa,Resto_mundo
87428,BE,58.0,1965.0,mujer,11.0,desconocido,8.0,8.0,8.0,7.0,7.0,35.0,1.0,4.0,1.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
87464,BE,74.0,1949.0,mujer,8.0,viudo,2.0,7.0,7.0,4.0,0.0,20.0,3.0,2.0,0.0,2.0,5.0,bastante,a menudo,baby boomers,Resto Europa,Resto_mundo
87481,BE,34.0,1989.0,mujer,21.0,soltero,8.0,10.0,10.0,5.0,2.0,40.0,1.0,4.0,3.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
87492,BE,76.0,1948.0,hombre,18.0,viudo,5.0,5.0,6.0,4.0,5.0,45.0,1.0,2.0,4.0,2.0,5.0,casi nada,casi siempre,baby boomers,Resto Europa,Resto_mundo
87506,BE,18.0,2005.0,mujer,12.0,soltero,4.0,9.0,8.0,4.0,4.0,18.0,2.0,2.0,4.0,2.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
87557,BE,18.0,2005.0,hombre,13.0,soltero,6.0,6.0,4.0,5.0,1.0,39.0,1.0,2.0,2.0,1.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
87563,BE,73.0,1950.0,mujer,8.0,viudo,1.0,6.0,5.0,2.0,0.0,40.0,2.0,3.0,4.0,3.0,3.0,bastante,de vez en cuanto,baby boomers,Resto Europa,Resto_mundo
87569,BE,49.0,1974.0,hombre,15.0,desconocido,3.0,2.0,10.0,6.0,0.0,42.0,4.0,4.0,0.0,1.0,5.0,medio,a menudo,gen x,Resto Europa,Resto_mundo
87682,BE,38.0,1985.0,hombre,14.0,divorciado legalmente,6.0,9.0,8.0,3.0,2.0,38.0,2.0,3.0,5.0,1.0,2.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
87690,BE,43.0,1980.0,hombre,16.0,soltero,9.0,8.0,9.0,6.0,3.0,36.0,2.0,1.0,6.0,4.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
87714,BE,66.0,1958.0,hombre,9.0,desconocido,5.0,8.0,8.0,6.0,7.0,40.0,1.0,1.0,5.0,2.0,5.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
87752,BE,49.0,1974.0,hombre,14.0,soltero,7.0,7.0,7.0,5.0,3.0,38.0,1.0,3.0,6.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
87818,BE,54.0,1970.0,hombre,13.0,soltero,2.0,8.0,8.0,7.0,1.0,60.0,1.0,2.0,5.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
87867,BE,68.0,1955.0,hombre,17.0,desconocido,7.0,8.0,8.0,4.0,4.0,50.0,2.0,1.0,2.0,1.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
87886,BE,51.0,1972.0,hombre,13.0,soltero,7.0,8.0,8.0,7.0,1.0,38.0,2.0,3.0,4.0,2.0,4.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
87899,BE,28.0,1996.0,mujer,14.0,soltero,6.0,4.0,5.0,6.0,5.0,38.0,1.0,4.0,0.0,4.0,5.0,bastante,a menudo,millennials,Resto Europa,Resto_mundo
87905,BE,87.0,1936.0,hombre,11.0,desconocido,4.0,9.0,10.0,4.0,6.0,50.0,1.0,1.0,4.0,2.0,5.0,mucho,casi siempre,silent generation,Resto Europa,Resto_mundo
87939,BE,53.0,1970.0,hombre,20.0,desconocido,9.0,9.0,9.0,7.0,2.0,60.0,1.0,1.0,8.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
88016,BE,60.0,1963.0,hombre,17.0,desconocido,10.0,8.0,8.0,6.0,1.0,40.0,1.0,2.0,5.0,4.0,5.0,medio,casi siempre,baby boomers,Resto Europa,Resto_mundo
88020,BE,47.0,1976.0,hombre,18.0,soltero,9.0,8.0,7.0,6.0,3.0,40.0,2.0,2.0,4.0,4.0,5.0,casi nada,casi siempre,gen x,Resto Europa,Resto_mundo
88040,BE,68.0,1955.0,hombre,17.0,desconocido,5.0,8.0,8.0,4.0,2.0,50.0,1.0,1.0,3.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
88053,BE,75.0,1948.0,hombre,13.0,desconocido,9.0,8.0,8.0,6.0,0.0,60.0,2.0,3.0,3.0,2.0,2.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
88057,BE,58.0,1966.0,hombre,22.0,desconocido,6.0,10.0,9.0,4.0,2.0,50.0,2.0,2.0,1.0,1.0,4.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
88071,BE,22.0,2001.0,hombre,11.0,desconocido,6.0,4.0,8.0,5.0,7.0,40.0,1.0,3.0,5.0,3.0,3.0,bastante,a menudo,gen z,Resto Europa,Resto_mundo
88101,BE,62.0,1962.0,mujer,13.0,divorciado legalmente,7.0,8.0,8.0,7.0,5.0,50.0,1.0,1.0,5.0,5.0,5.0,medio,casi siempre,baby boomers,Resto Europa,Resto_mundo
88110,BE,25.0,1998.0,hombre,21.0,soltero,6.0,7.0,7.0,3.0,2.0,50.0,2.0,3.0,2.0,3.0,5.0,medio,casi siempre,gen z,Resto Europa,Resto_mundo
88118,BE,15.0,2008.0,mujer,7.0,desconocido,6.0,9.0,7.0,2.0,0.0,39.0,4.0,4.0,5.0,2.0,5.0,poco,casi nunca,gen z,Resto Europa,Resto_mundo
88164,BE,64.0,1959.0,hombre,13.0,desconocido,6.0,7.0,7.0,3.0,0.0,38.0,1.0,1.0,4.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
88189,BE,26.0,1997.0,mujer,16.0,soltero,7.0,8.0,7.0,6.0,2.0,38.0,2.0,1.0,4.0,6.0,5.0,bastante,casi siempre,gen z,Resto Europa,Resto_mundo
88191,BE,20.0,2003.0,hombre,11.0,desconocido,7.0,9.0,9.0,4.0,1.0,39.0,3.0,4.0,5.0,4.0,5.0,mucho,a menudo,gen z,Resto Europa,Resto_mundo
88221,BE,17.0,2006.0,hombre,11.0,soltero,6.0,8.0,8.0,6.0,4.0,45.0,3.0,4.0,3.0,3.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
88250,BE,31.0,1992.0,hombre,15.0,soltero,10.0,8.0,8.0,2.0,0.0,32.0,2.0,3.0,3.0,5.0,5.0,mucho,a menudo,millennials,Resto Europa,Resto_mundo
88287,BE,67.0,1956.0,mujer,15.0,desconocido,6.0,7.0,8.0,6.0,2.0,39.0,2.0,2.0,5.0,3.0,5.0,bastante,casi siempre,baby boomers,Resto Europa,Resto_mundo
88299,BE,75.0,1948.0,mujer,9.0,desconocido,5.0,8.0,8.0,4.0,2.0,60.0,2.0,2.0,3.0,2.0,5.0,bastante,a menudo,baby boomers,Resto Europa,Resto_mundo
88313,BE,51.0,1973.0,hombre,12.0,desconocido,6.0,9.0,10.0,5.0,7.0,90.0,1.0,4.0,5.0,3.0,3.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
88332,BE,38.0,1985.0,mujer,18.0,desconocido,7.0,8.0,8.0,7.0,7.0,45.0,2.0,2.0,5.0,4.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
88340,BE,77.0,1946.0,hombre,16.0,desconocido,6.0,8.0,8.0,4.0,0.0,40.0,2.0,3.0,5.0,3.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
88374,BE,65.0,1958.0,mujer,2.0,viudo,4.0,8.0,7.0,6.0,5.0,40.0,2.0,3.0,6.0,3.0,5.0,mucho,nunca,baby boomers,Resto Europa,Resto_mundo
88381,BE,55.0,1968.0,mujer,22.0,soltero,4.0,3.0,4.0,6.0,7.0,37.0,2.0,1.0,7.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
88392,BE,58.0,1965.0,hombre,12.0,desconocido,5.0,9.0,9.0,7.0,7.0,70.0,2.0,2.0,6.0,1.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
88418,BE,64.0,1959.0,mujer,10.0,desconocido,4.0,8.0,8.0,6.0,3.0,30.0,2.0,3.0,0.0,2.0,5.0,bastante,a menudo,baby boomers,Resto Europa,Resto_mundo
88454,BE,37.0,1986.0,hombre,13.0,desconocido,8.0,9.0,9.0,3.0,0.0,40.0,2.0,3.0,6.0,2.0,5.0,mucho,a menudo,millennials,Resto Europa,Resto_mundo
88490,BE,73.0,1950.0,hombre,13.0,desconocido,9.0,9.0,8.0,4.0,0.0,50.0,1.0,2.0,8.0,2.0,5.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
88511,BE,30.0,1993.0,mujer,14.0,soltero,5.0,8.0,8.0,6.0,3.0,60.0,2.0,4.0,4.0,4.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
88594,BE,38.0,1985.0,hombre,18.0,desconocido,8.0,7.0,7.0,6.0,4.0,40.0,3.0,2.0,3.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
88609,BE,68.0,1955.0,hombre,14.0,desconocido,4.0,4.0,4.0,4.0,6.0,0.0,4.0,4.0,0.0,1.0,5.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
88615,BE,55.0,1968.0,mujer,14.0,desconocido,8.0,8.0,8.0,6.0,2.0,30.0,2.0,2.0,4.0,4.0,5.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
88624,BE,53.0,1970.0,hombre,16.0,desconocido,8.0,9.0,9.0,6.0,3.0,37.0,2.0,3.0,3.0,4.0,2.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
88629,BE,75.0,1948.0,mujer,6.0,divorciado legalmente,4.0,6.0,8.0,6.0,7.0,25.0,3.0,4.0,2.0,1.0,5.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
88633,BE,21.0,2002.0,mujer,15.0,soltero,3.0,9.0,9.0,5.0,3.0,39.0,1.0,3.0,0.0,5.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
88711,BE,26.0,1997.0,hombre,11.0,soltero,1.0,8.0,8.0,5.0,1.0,20.0,1.0,4.0,0.0,3.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
88738,BE,54.0,1969.0,hombre,18.0,divorciado legalmente,10.0,10.0,10.0,4.0,7.0,50.0,3.0,2.0,3.0,3.0,5.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
88785,BE,44.0,1979.0,mujer,16.0,soltero,4.0,2.0,2.0,6.0,5.0,40.0,3.0,3.0,4.0,4.0,5.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
88835,BE,58.0,1965.0,hombre,24.0,desconocido,9.0,9.0,9.0,6.0,0.0,41.0,1.0,2.0,6.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
88875,BE,71.0,1952.0,hombre,15.0,desconocido,6.0,8.0,9.0,6.0,3.0,37.0,2.0,3.0,1.0,1.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
88901,BE,42.0,1981.0,mujer,14.0,soltero,3.0,9.0,9.0,4.0,7.0,8.0,2.0,3.0,10.0,3.0,5.0,mucho,a menudo,millennials,Resto Europa,Resto_mundo
88909,BE,20.0,2003.0,hombre,13.0,soltero,6.0,8.0,8.0,6.0,4.0,4.0,2.0,3.0,1.0,2.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
88911,BE,21.0,2002.0,hombre,13.0,soltero,4.0,9.0,8.0,6.0,3.0,39.0,2.0,2.0,2.0,4.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
88927,BE,30.0,1993.0,hombre,13.0,desconocido,7.0,8.0,8.0,3.0,2.0,42.0,2.0,4.0,1.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
88955,BE,20.0,2003.0,mujer,7.0,soltero,6.0,10.0,10.0,5.0,0.0,39.0,1.0,4.0,3.0,6.0,5.0,medio,de vez en cuanto,gen z,Resto Europa,Resto_mundo
88982,BE,69.0,1955.0,hombre,9.0,desconocido,3.0,9.0,8.0,3.0,7.0,39.0,1.0,3.0,5.0,2.0,4.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
88991,BE,66.0,1957.0,mujer,10.0,desconocido,7.0,10.0,8.0,2.0,7.0,40.0,2.0,2.0,6.0,1.0,5.0,bastante,a menudo,baby boomers,Resto Europa,Resto_mundo
88998,BE,60.0,1963.0,mujer,15.0,desconocido,4.0,8.0,7.0,4.0,7.0,32.0,1.0,3.0,3.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
89057,BE,22.0,2001.0,hombre,13.0,soltero,2.0,8.0,8.0,6.0,3.0,39.0,1.0,3.0,6.0,2.0,4.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
89065,BE,42.0,1981.0,hombre,13.0,casado legalmente,8.0,8.0,8.0,5.0,6.0,44.0,1.0,2.0,6.0,4.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
89081,BE,53.0,1970.0,mujer,10.0,desconocido,4.0,6.0,9.0,6.0,0.0,50.0,3.0,4.0,1.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
89136,BE,47.0,1976.0,hombre,16.0,desconocido,7.0,8.0,8.0,6.0,0.0,38.0,2.0,3.0,7.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
89288,BE,80.0,1943.0,mujer,8.0,viudo,4.0,9.0,8.0,6.0,0.0,45.0,1.0,4.0,2.0,2.0,3.0,bastante,a menudo,silent generation,Resto Europa,Resto_mundo
89296,BE,69.0,1954.0,hombre,15.0,desconocido,4.0,9.0,8.0,3.0,0.0,40.0,4.0,1.0,5.0,2.0,4.0,casi nada,casi siempre,baby boomers,Resto Europa,Resto_mundo
89298,BE,62.0,1961.0,hombre,13.0,desconocido,7.0,9.0,8.0,7.0,3.0,38.0,4.0,4.0,2.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
89338,BE,20.0,2003.0,mujer,15.0,soltero,4.0,7.0,8.0,6.0,1.0,20.0,1.0,3.0,3.0,4.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
89360,BE,45.0,1978.0,mujer,14.0,desconocido,8.0,9.0,7.0,6.0,4.0,18.0,1.0,1.0,1.0,6.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
89403,BE,70.0,1953.0,hombre,16.0,soltero,6.0,8.0,7.0,6.0,3.0,48.0,1.0,1.0,4.0,6.0,5.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
89460,BE,33.0,1990.0,mujer,13.0,soltero,5.0,8.0,8.0,5.0,1.0,38.0,1.0,3.0,5.0,3.0,5.0,casi nada,casi siempre,millennials,Resto Europa,Resto_mundo
89463,BE,18.0,2005.0,mujer,12.0,soltero,6.0,8.0,8.0,4.0,3.0,39.0,3.0,3.0,5.0,2.0,5.0,bastante,casi siempre,gen z,Resto Europa,Resto_mundo
89474,BE,29.0,1994.0,hombre,19.0,soltero,9.0,8.0,8.0,6.0,0.0,41.0,2.0,2.0,4.0,4.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
89558,BE,25.0,1999.0,hombre,18.0,soltero,5.0,7.0,8.0,4.0,7.0,24.0,2.0,2.0,4.0,3.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
89563,BE,22.0,2001.0,hombre,16.0,soltero,7.0,8.0,8.0,7.0,7.0,19.0,2.0,2.0,6.0,2.0,5.0,poco,a menudo,gen z,Resto Europa,Resto_mundo
89579,BE,19.0,2005.0,mujer,13.0,soltero,6.0,9.0,9.0,6.0,5.0,39.0,3.0,2.0,1.0,3.0,5.0,mucho,de vez en cuanto,gen z,Resto Europa,Resto_mundo
89584,BE,63.0,1960.0,mujer,15.0,divorciado legalmente,4.0,7.0,7.0,5.0,5.0,0.0,1.0,4.0,6.0,2.0,5.0,medio,de vez en cuanto,baby boomers,Resto Europa,Resto_mundo
89587,BE,81.0,1942.0,hombre,9.0,soltero,2.0,7.0,5.0,6.0,7.0,60.0,2.0,3.0,4.0,6.0,1.0,poco,de vez en cuanto,silent generation,Resto Europa,Resto_mundo
89590,BE,62.0,1962.0,hombre,12.0,desconocido,5.0,8.0,8.0,5.0,0.0,8.0,3.0,2.0,4.0,2.0,5.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
89643,BE,44.0,1980.0,mujer,19.0,divorciado legalmente,6.0,7.0,8.0,6.0,4.0,15.0,1.0,2.0,0.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
89659,BE,62.0,1962.0,mujer,18.0,desconocido,10.0,8.0,7.0,3.0,3.0,45.0,2.0,1.0,6.0,6.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
89687,BE,38.0,1985.0,hombre,16.0,soltero,8.0,9.0,9.0,5.0,4.0,45.0,2.0,2.0,5.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
89710,BE,41.0,1983.0,mujer,15.0,desconocido,5.0,10.0,9.0,6.0,4.0,20.0,2.0,2.0,2.0,3.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
89716,BE,48.0,1975.0,mujer,21.0,desconocido,9.0,8.0,8.0,4.0,3.0,48.0,1.0,2.0,5.0,5.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
89719,BE,34.0,1989.0,mujer,17.0,desconocido,9.0,8.0,8.0,4.0,2.0,30.0,1.0,2.0,5.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
89726,BE,60.0,1964.0,mujer,11.0,soltero,2.0,3.0,4.0,7.0,0.0,20.0,3.0,2.0,2.0,1.0,5.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
89763,BE,62.0,1961.0,mujer,15.0,desconocido,5.0,8.0,8.0,6.0,2.0,45.0,2.0,2.0,8.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
89889,BE,46.0,1977.0,hombre,15.0,soltero,5.0,10.0,9.0,6.0,3.0,38.0,1.0,1.0,1.0,2.0,5.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
89905,BE,20.0,2003.0,hombre,12.0,soltero,5.0,10.0,9.0,6.0,5.0,43.0,3.0,3.0,7.0,2.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
90002,BE,34.0,1989.0,mujer,18.0,desconocido,9.0,8.0,8.0,3.0,0.0,34.0,3.0,3.0,8.0,2.0,5.0,bastante,casi siempre,millennials,Resto Europa,Resto_mundo
90008,BE,21.0,2002.0,hombre,18.0,soltero,8.0,8.0,8.0,6.0,3.0,32.0,3.0,1.0,6.0,3.0,4.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
90015,BE,20.0,2003.0,hombre,9.0,soltero,6.0,9.0,9.0,7.0,3.0,39.0,2.0,3.0,6.0,2.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
90030,BE,23.0,2000.0,hombre,17.0,soltero,4.0,8.0,8.0,5.0,3.0,37.0,1.0,3.0,8.0,3.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
90050,BE,37.0,1987.0,hombre,14.0,soltero,7.0,9.0,9.0,7.0,1.0,40.0,2.0,1.0,4.0,5.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
90056,BE,43.0,1980.0,hombre,14.0,divorciado legalmente,6.0,7.0,8.0,5.0,4.0,32.0,1.0,4.0,0.0,1.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
90110,BE,44.0,1979.0,hombre,12.0,desconocido,5.0,8.0,8.0,6.0,2.0,38.0,2.0,4.0,0.0,1.0,5.0,mucho,de vez en cuanto,gen x,Resto Europa,Resto_mundo
90135,BE,21.0,2002.0,hombre,13.0,soltero,8.0,7.0,7.0,4.0,3.0,48.0,2.0,2.0,6.0,2.0,4.0,mucho,a menudo,gen z,Resto Europa,Resto_mundo
90149,BE,75.0,1948.0,mujer,13.0,desconocido,9.0,7.0,8.0,6.0,1.0,2.0,1.0,4.0,2.0,1.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
90184,BE,69.0,1954.0,mujer,11.0,viudo,2.0,8.0,7.0,6.0,7.0,75.0,4.0,4.0,4.0,3.0,3.0,medio,a menudo,baby boomers,Resto Europa,Resto_mundo
90205,BE,35.0,1989.0,hombre,20.0,soltero,8.0,8.0,8.0,4.0,2.0,42.0,1.0,2.0,6.0,6.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
90230,BE,74.0,1949.0,mujer,13.0,desconocido,7.0,8.0,8.0,4.0,3.0,38.0,3.0,1.0,5.0,4.0,2.0,medio,casi siempre,baby boomers,Resto Europa,Resto_mundo
90231,BE,46.0,1977.0,mujer,0.0,divorciado legalmente,3.0,8.0,9.0,3.0,3.0,38.0,4.0,1.0,3.0,5.0,5.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
90275,BE,35.0,1988.0,mujer,16.0,soltero,7.0,8.0,8.0,6.0,2.0,32.0,1.0,2.0,8.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
90277,BE,59.0,1964.0,hombre,17.0,desconocido,10.0,9.0,9.0,4.0,2.0,32.0,1.0,3.0,3.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
90303,BE,66.0,1957.0,hombre,12.0,desconocido,8.0,9.0,9.0,6.0,5.0,40.0,2.0,1.0,5.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
90310,BE,22.0,2001.0,mujer,15.0,soltero,7.0,8.0,8.0,6.0,1.0,40.0,2.0,3.0,2.0,3.0,5.0,bastante,a menudo,gen z,Resto Europa,Resto_mundo
90348,BE,70.0,1953.0,hombre,7.0,divorciado legalmente,4.0,3.0,7.0,3.0,0.0,40.0,1.0,3.0,3.0,2.0,5.0,bastante,casi siempre,baby boomers,Resto Europa,Resto_mundo
90361,BE,36.0,1987.0,mujer,17.0,soltero,8.0,8.0,8.0,4.0,5.0,39.0,2.0,2.0,4.0,2.0,5.0,bastante,a menudo,millennials,Resto Europa,Resto_mundo
90407,BE,79.0,1944.0,hombre,9.0,desconocido,4.0,7.0,8.0,3.0,7.0,40.0,1.0,1.0,5.0,1.0,5.0,mucho,casi siempre,silent generation,Resto Europa,Resto_mundo
90433,BE,67.0,1956.0,mujer,10.0,desconocido,4.0,8.0,8.0,6.0,4.0,40.0,2.0,3.0,3.0,3.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
90484,BE,20.0,2003.0,hombre,14.0,soltero,6.0,6.0,6.0,6.0,4.0,39.0,1.0,3.0,5.0,2.0,4.0,mucho,a menudo,gen z,Resto Europa,Resto_mundo
90550,BE,34.0,1989.0,hombre,9.0,soltero,4.0,5.0,6.0,7.0,7.0,40.0,2.0,3.0,3.0,5.0,5.0,mucho,a menudo,millennials,Resto Europa,Resto_mundo
90579,BE,80.0,1943.0,hombre,9.0,viudo,2.0,8.0,7.0,7.0,7.0,38.0,4.0,3.0,8.0,2.0,1.0,mucho,casi siempre,silent generation,Resto Europa,Resto_mundo
90615,BE,17.0,2006.0,hombre,11.0,soltero,8.0,6.0,4.0,5.0,3.0,8.0,3.0,3.0,2.0,1.0,5.0,bastante,casi siempre,gen z,Resto Europa,Resto_mundo
90678,BE,56.0,1967.0,mujer,13.0,desconocido,8.0,8.0,8.0,6.0,7.0,36.0,3.0,3.0,2.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
90813,BE,31.0,1992.0,mujer,8.0,divorciado legalmente,3.0,7.0,8.0,6.0,2.0,40.0,1.0,3.0,0.0,2.0,5.0,mucho,nunca,millennials,Resto Europa,Resto_mundo
90821,BE,67.0,1957.0,mujer,15.0,desconocido,6.0,8.0,8.0,5.0,7.0,0.0,1.0,3.0,3.0,1.0,2.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
90852,BE,56.0,1968.0,mujer,17.0,divorciado legalmente,5.0,9.0,9.0,7.0,7.0,21.0,1.0,3.0,0.0,4.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
90938,BE,41.0,1983.0,hombre,17.0,desconocido,5.0,9.0,9.0,6.0,7.0,30.0,1.0,2.0,3.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
90976,BE,69.0,1954.0,mujer,12.0,desconocido,4.0,8.0,10.0,6.0,0.0,40.0,4.0,4.0,8.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
90991,BE,62.0,1961.0,mujer,25.0,desconocido,8.0,8.0,7.0,5.0,3.0,20.0,2.0,1.0,5.0,3.0,4.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
